2022,2,10000,1100,0,2,0.00042140750105351877,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,3,18,5,2,0,0
2022,2,20000,800,2,3,0.00042140750105351877,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,5,13,5,2,0,0
2022,2,17000,1000,2,3,0.00337126000842815,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,16,5,2,0,0
2022,2,10000,800,2,2,0.00042140750105351877,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,7,3,0,0
2022,2,7500,850,2,2,0.00021070375052675939,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,9,5,2,0,0
2022,2,7000,600,0,1,0.0014749262536873156,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,5,29,4,2,0,0
2022,2,10000,700,0,4,0.00042140750105351877,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,2,21,6,2,0,0
2022,1,5000,250,2,2,0.00042140750105351877,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,21,6,2,0,0
2022,2,26000,800,2,2,0.00021070375052675939,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,2,7,6,2,0,0
2022,2,10000,1000,2,3,0.00021070375052675939,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,20,6,2,0,0
2022,3,25000,1200,2,4,0.00042140750105351877,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,23,5,2,0,0
2022,1,5000,400,2,1,0.0014749262536873156,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,7,6,2,0,0
2022,1,6500,250,2,4,0.00021070375052675939,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,6,14,5,2,0,0
2022,1,5500,375,2,2,0.0014749262536873156,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,9,5,2,0,0
2022,3,8500,900,0,2,0.00021070375052675939,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,4,5,5,2,0,0
2022,3,40000,1286,2,1,0.00021070375052675939,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,3,1,6,2,0,0
2022,2,6000,600,2,2,0.001053518752633797,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,17,5,2,0,0
2022,2,10000,800,0,2,0.0029498525073746312,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,20,6,2,0,0
2022,2,11000,2000,0,3,0.0006321112515802782,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,4,9,6,2,0,0
2022,2,6000,660,2,2,0.0029498525073746312,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,4,9,6,2,0,0
2022,2,7900,650,2,2,0.001685630004214075,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,6,2,7,3,0,0
2022,2,9000,400,3,3,0.0014749262536873156,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,2,14,6,2,0,0
2022,1,4000,300,0,4,0.0014749262536873156,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,15,6,2,0,0
2022,3,6500,1600,0,2,0.0006321112515802782,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,15,6,2,0,0
2022,1,8000,400,2,2,0.00042140750105351877,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,6,28,5,2,0,0
2022,2,7000,1000,2,1,0.00042140750105351877,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7,22,5,2,0,0
2022,1,5300,355,2,1,0.001685630004214075,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6,18,6,2,0,0
2022,2,6000,1000,0,3,0.00021070375052675939,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6,25,6,2,0,0
2022,2,8500,800,5,5,0.0012642225031605564,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,22,6,2,0,0
2022,2,12500,850,0,2,0.00021070375052675939,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,6,25,6,2,0,0
2022,1,7500,350,0,2,0.0018963337547408343,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,6,21,5,2,0,0
2022,2,15000,900,0,2,0.00021070375052675939,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,7,26,6,2,0,0
2022,2,6000,550,2,1,0.00042140750105351877,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,4,16,6,2,0,0
2022,2,5000,500,0,2,0.0008428150021070375,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,3,29,6,2,0,0
2022,3,22000,1100,3,3,0.00042140750105351877,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,10,5,2,0,0
2022,2,15000,850,2,2,0.00042140750105351877,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,4,12,5,2,0,0
2022,2,12500,800,3,2,0.0008428150021070375,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,5,3,6,2,0,0
2022,2,7000,630,0,3,0.001685630004214075,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,31,5,2,0,0
2022,2,21000,900,2,2,0.001685630004214075,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,5,10,6,2,0,0
2022,1,10000,270,2,2,0.00042140750105351877,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,5,24,6,2,0,0
2022,2,7200,630,0,1,0.001685630004214075,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3,29,6,2,0,0
2022,3,12000,1500,0,2,0.00021070375052675939,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,4,12,5,2,0,0
2022,1,5000,600,3,5,0.0029498525073746312,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7,26,6,2,0,0
2022,2,8500,700,5,14,0.0008428150021070375,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6,30,4,2,0,0
2022,1,6000,300,0,3,0.0008428150021070375,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,5,27,5,2,0,0
2022,2,10000,1300,0,1,0.00021070375052675939,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,1,6,6,2,0,0
2022,2,4600,400,4,3,0.0029498525073746312,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,5,20,5,2,0,0
2022,2,12000,650,0,1,0.0008428150021070375,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,6,2,7,3,0,0
2022,3,30000,2000,0,2,0.0029498525073746312,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,4,26,5,2,0,0
2022,3,15000,1068,0,3,0.001685630004214075,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,4,12,5,2,0,0
2022,1,7500,150,2,1,0.0018963337547408343,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,22,6,2,0,0
2022,1,7500,450,3,2,0.0006321112515802782,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,6,25,6,2,0,0
2022,2,5000,800,0,1,0.0008428150021070375,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7,3,7,3,0,0
2022,2,15000,1000,0,2,0.001685630004214075,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,6,23,4,2,0,0
2022,2,11000,900,6,5,0.00021070375052675939,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,6,14,5,2,0,0
2022,1,7000,600,0,2,0.0029498525073746312,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5,27,5,2,0,0
2022,2,6000,1200,2,1,0.0008428150021070375,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7,19,6,2,0,0
2022,2,6000,1200,3,2,0.0008428150021070375,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,7,19,6,2,0,0
2022,2,7000,650,0,3,0.00042140750105351877,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,6,2,7,3,0,0
2022,2,8500,720,5,4,0.00021070375052675939,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,3,6,7,3,0,0
2022,1,5000,300,2,3,0.002739148756847872,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,6,2,7,3,0,0
2022,3,30000,1200,0,2,0.00021070375052675939,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,2,21,6,2,0,0
2022,2,10000,700,8,8,0.00042140750105351877,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,6,4,6,2,0,0
2022,3,30000,2000,2,3,0.0006321112515802782,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,5,24,6,2,0,0
2022,1,3500,250,0,4,0.00042140750105351877,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6,14,5,2,0,0
2022,2,8000,1100,0,3,0.0006321112515802782,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,7,26,6,2,0,0
2022,1,5000,300,0,2,0.002739148756847872,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,6,2,7,3,0,0
2022,2,7500,600,0,2,0.00042140750105351877,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,4,5,5,2,0,0
2022,2,6500,800,0,2,0.00021070375052675939,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,18,5,2,0,0
2022,1,7500,680,2,3,0.0012642225031605564,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,7,6,2,0,0
2022,1,7500,680,0,2,0.0012642225031605564,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,7,6,2,0,0
2022,2,16000,850,2,4,0.0029498525073746312,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,7,26,6,2,0,0
2022,2,16000,850,2,2,0.0029498525073746312,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,7,26,6,2,0,0
2022,2,6500,700,0,2,0.00042140750105351877,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,30,5,2,0,0
2022,3,40000,1500,0,2,0.00042140750105351877,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,7,22,5,2,0,0
2022,2,12500,950,2,4,0.00021070375052675939,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,6,18,6,2,0,0
2022,2,5500,500,0,2,0.0008428150021070375,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,8,6,2,0,0
2022,1,5000,450,3,4,0.00021070375052675939,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6,25,6,2,0,0
2022,2,6500,700,0,2,0.0008428150021070375,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,3,5,2,0,0
2022,1,8000,500,2,2,0.0008428150021070375,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,4,12,5,2,0,0
2022,3,14500,1800,0,2,0.0008428150021070375,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,3,1,6,2,0,0
2022,1,8200,500,2,3,0.0006321112515802782,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,23,5,2,0,0
2022,2,15000,480,0,3,0.00021070375052675939,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1,23,5,2,0,0
2022,6,20000,1000,2,1,0.0008428150021070375,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,2,21,6,2,0,0
2022,2,6700,800,2,2,0.00021070375052675939,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,22,6,2,0,0
2022,1,10000,435,3,3,0.002739148756847872,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5,27,5,2,0,0
2022,2,7000,700,0,2,0.0014749262536873156,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,6,7,5,2,0,0
2022,2,22000,800,5,4,0.00021070375052675939,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,6,25,6,2,0,0
2022,2,6500,450,2,3,0.00042140750105351877,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,27,6,2,0,0
2022,2,8500,550,3,3,0.00021070375052675939,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,31,5,2,0,0
2022,2,18000,800,0,4,0.0018963337547408343,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,5,3,6,2,0,0
2022,2,12000,550,0,2,0.0018963337547408343,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,1,27,6,2,0,0
2022,1,9000,600,3,4,0.0029498525073746312,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,7,15,5,2,0,0
2022,1,6000,500,0,1,0.0006321112515802782,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,4,9,6,2,0,0
2022,2,20000,1000,2,2,0.00042140750105351877,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,4,28,4,2,0,0
2022,1,5000,300,2,2,0.0014749262536873156,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,23,5,2,0,0
2022,2,12000,1200,2,3,0.00021070375052675939,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,2,28,6,2,0,0
2022,2,10000,500,4,4,0.0006321112515802782,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,4,23,6,2,0,0
2022,4,18000,1200,2,2,0.00021070375052675939,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,5,29,4,2,0,0
2022,2,15000,900,2,2,0.0029498525073746312,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,13,6,2,0,0
2022,3,22000,1300,0,2,0.00337126000842815,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,1,13,6,2,0,0
2022,4,35000,1600,2,5,0.001053518752633797,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,1,13,6,2,0,0
2022,3,21000,1450,0,1,0.00042140750105351877,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,6,14,5,2,0,0
2022,2,25000,1100,3,2,0.00042140750105351877,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,3,6,7,3,0,0
2022,2,180000,950,0,1,0.00021070375052675939,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,4,16,6,2,0,0
2022,1,6000,600,9,5,0.00021070375052675939,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,6,6,2,0,0
2022,2,14000,700,0,2,0.00042140750105351877,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,7,3,0,0
2022,3,8000,750,0,2,0.0008428150021070375,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,7,15,5,2,0,0
